20240925-19:31:07.537103 Connecting to host 192.168.68.101, port 5201
20240925-19:31:07.537274 Reverse mode, remote host 192.168.68.101 is sending
20240925-19:31:07.537317 [  5] local 192.168.68.113 port 40055 connected to 192.168.68.101 port 5201
20240925-19:31:07.537353 [ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
20240925-19:31:20.337201 [  5]  12.80-12.90  sec  55.6 KBytes  4.56 Mbits/sec  0.761 ms  0/39 (0%)  
20240925-19:31:20.437287 [  5]  12.90-13.00  sec   143 KBytes  11.7 Mbits/sec  2.136 ms  0/100 (0%)  
20240925-19:31:20.537113 [  5]  13.00-13.10  sec   195 KBytes  16.0 Mbits/sec  1.349 ms  0/137 (0%)  
20240925-19:31:20.637130 [  5]  13.10-13.20  sec   185 KBytes  15.2 Mbits/sec  1.014 ms  0/130 (0%)  
20240925-19:31:20.737177 [  5]  13.20-13.30  sec  72.7 KBytes  5.96 Mbits/sec  0.817 ms  0/51 (0%)  
20240925-19:31:20.837394 [  5]  13.30-13.40  sec   204 KBytes  16.7 Mbits/sec  0.978 ms  0/143 (0%)  
20240925-19:31:20.937232 [  5]  13.40-13.50  sec   117 KBytes  9.59 Mbits/sec  1.009 ms  0/82 (0%)  
20240925-19:31:21.037199 [  5]  13.50-13.60  sec   167 KBytes  13.6 Mbits/sec  1.148 ms  0/117 (0%)  
20240925-19:31:21.137048 [  5]  13.60-13.70  sec  79.8 KBytes  6.55 Mbits/sec  1.219 ms  0/56 (0%)  
20240925-19:31:21.237202 [  5]  13.70-13.80  sec   167 KBytes  13.7 Mbits/sec  1.361 ms  0/117 (0%)  
20240925-19:31:21.337198 [  5]  13.80-13.90  sec   131 KBytes  10.7 Mbits/sec  1.864 ms  0/92 (0%)  
20240925-19:31:21.437404 [  5]  13.90-14.00  sec   195 KBytes  16.0 Mbits/sec  0.897 ms  0/137 (0%)  
20240925-19:31:21.537187 [  5]  14.00-14.10  sec  78.4 KBytes  6.43 Mbits/sec  0.967 ms  0/55 (0%)  
20240925-19:31:21.637047 [  5]  14.10-14.20  sec   204 KBytes  16.7 Mbits/sec  1.230 ms  0/143 (0%)  
