20240925-19:06:53.690507 Connecting to host 192.168.68.101, port 5201
20240925-19:06:53.690656 Reverse mode, remote host 192.168.68.101 is sending
20240925-19:06:53.690688 [  5] local 192.168.68.111 port 44110 connected to 192.168.68.101 port 5201
20240925-19:06:53.690716 [ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
20240925-19:07:02.890871 [  5]   9.20-9.30   sec   135 KBytes  11.1 Mbits/sec  0.585 ms  0/95 (0%)  
20240925-19:07:02.990567 [  5]   9.30-9.40   sec   154 KBytes  12.6 Mbits/sec  0.646 ms  0/108 (0%)  
20240925-19:07:03.090484 [  5]   9.40-9.50   sec   130 KBytes  10.6 Mbits/sec  0.623 ms  0/91 (0%)  
20240925-19:07:03.190483 [  5]   9.50-9.60   sec   153 KBytes  12.5 Mbits/sec  0.693 ms  0/107 (0%)  
20240925-19:07:03.290544 [  5]   9.60-9.70   sec   128 KBytes  10.5 Mbits/sec  0.770 ms  0/90 (0%)  
20240925-19:07:03.390581 [  5]   9.70-9.80   sec   155 KBytes  12.7 Mbits/sec  0.899 ms  0/109 (0%)  
20240925-19:07:03.490581 [  5]   9.80-9.90   sec   127 KBytes  10.4 Mbits/sec  0.679 ms  0/89 (0%)  
20240925-19:07:03.590684 [  5]   9.90-10.00  sec   164 KBytes  13.4 Mbits/sec  0.769 ms  0/115 (0%)  
20240925-19:07:03.690449 [  5]  10.00-10.10  sec   114 KBytes  9.36 Mbits/sec  0.788 ms  0/80 (0%)  
20240925-19:07:03.790530 [  5]  10.10-10.20  sec   170 KBytes  13.9 Mbits/sec  0.758 ms  0/119 (0%)  
20240925-19:07:03.890697 [  5]  10.20-10.30  sec   115 KBytes  9.45 Mbits/sec  0.571 ms  0/81 (0%)  
20240925-19:07:03.990752 [  5]  10.30-10.40  sec   167 KBytes  13.7 Mbits/sec  0.826 ms  0/117 (0%)  
20240925-19:07:04.090547 [  5]  10.40-10.50  sec   117 KBytes  9.59 Mbits/sec  0.644 ms  0/82 (0%)  
20240925-19:07:04.190482 [  5]  10.50-10.60  sec   167 KBytes  13.7 Mbits/sec  0.877 ms  0/117 (0%)  
20240925-19:07:04.290464 [  5]  10.60-10.70  sec   135 KBytes  11.1 Mbits/sec  0.627 ms  0/95 (0%)  
20240925-19:07:04.390621 [  5]  10.70-10.80  sec   154 KBytes  12.6 Mbits/sec  0.817 ms  0/108 (0%)  
20240925-19:07:04.490610 [  5]  10.80-10.90  sec   107 KBytes  8.76 Mbits/sec  0.673 ms  0/75 (0%)  
20240925-19:07:04.590597 [  5]  10.90-11.00  sec   180 KBytes  14.7 Mbits/sec  0.769 ms  0/126 (0%)  
20240925-19:07:04.690491 [  5]  11.00-11.10  sec   111 KBytes  9.12 Mbits/sec  0.647 ms  0/78 (0%)  
20240925-19:07:04.790513 [  5]  11.10-11.20  sec   164 KBytes  13.4 Mbits/sec  0.746 ms  0/115 (0%)  
20240925-19:07:04.890588 [  5]  11.20-11.30  sec   134 KBytes  11.0 Mbits/sec  0.530 ms  0/94 (0%)  
20240925-19:07:04.990634 [  5]  11.30-11.40  sec   161 KBytes  13.2 Mbits/sec  0.711 ms  0/113 (0%)  
20240925-19:07:05.090528 [  5]  11.40-11.50  sec   130 KBytes  10.6 Mbits/sec  0.519 ms  0/91 (0%)  
20240925-19:07:05.190467 [  5]  11.50-11.60  sec   135 KBytes  11.1 Mbits/sec  0.851 ms  0/95 (0%)  
20240925-19:07:05.290510 [  5]  11.60-11.70  sec   154 KBytes  12.6 Mbits/sec  0.870 ms  0/108 (0%)  
20240925-19:07:05.390647 [  5]  11.70-11.80  sec   127 KBytes  10.4 Mbits/sec  0.851 ms  0/89 (0%)  
20240925-19:07:05.490578 [  5]  11.80-11.90  sec   160 KBytes  13.1 Mbits/sec  0.586 ms  0/112 (0%)  
20240925-19:07:05.590519 [  5]  11.90-12.00  sec   110 KBytes  8.99 Mbits/sec  0.924 ms  0/77 (0%)  
20240925-19:07:05.690635 [  5]  12.00-12.10  sec   174 KBytes  14.2 Mbits/sec  0.632 ms  0/122 (0%)  
20240925-19:07:05.790478 [  5]  12.10-12.20  sec   123 KBytes  10.1 Mbits/sec  0.847 ms  0/86 (0%)  
20240925-19:07:05.890586 [  5]  12.20-12.30  sec   173 KBytes  14.1 Mbits/sec  0.859 ms  0/121 (0%)  
20240925-19:07:05.990567 [  5]  12.30-12.40  sec   106 KBytes  8.64 Mbits/sec  0.843 ms  0/74 (0%)  
20240925-19:07:06.090570 [  5]  12.40-12.50  sec   154 KBytes  12.6 Mbits/sec  1.185 ms  0/108 (0%)  
20240925-19:07:06.190493 [  5]  12.50-12.60  sec   110 KBytes  8.99 Mbits/sec  1.062 ms  0/77 (0%)  
20240925-19:07:06.290494 [  5]  12.60-12.70  sec   175 KBytes  14.4 Mbits/sec  0.932 ms  0/123 (0%)  
20240925-19:07:06.390618 [  5]  12.70-12.80  sec  95.5 KBytes  7.83 Mbits/sec  0.762 ms  0/67 (0%)  
20240925-19:07:06.490843 [  5]  12.80-12.90  sec   190 KBytes  15.5 Mbits/sec  0.947 ms  0/133 (0%)  
20240925-19:07:06.590625 [  5]  12.90-13.00  sec  89.8 KBytes  7.37 Mbits/sec  0.734 ms  0/63 (0%)  
20240925-19:07:06.690553 [  5]  13.00-13.10  sec   195 KBytes  16.0 Mbits/sec  0.819 ms  0/137 (0%)  
20240925-19:07:06.790476 [  5]  13.10-13.20  sec  81.3 KBytes  6.66 Mbits/sec  0.901 ms  0/57 (0%)  
20240925-19:07:06.890588 [  5]  13.20-13.30  sec   205 KBytes  16.8 Mbits/sec  1.183 ms  0/144 (0%)  
20240925-19:07:06.990612 [  5]  13.30-13.40  sec   107 KBytes  8.76 Mbits/sec  0.675 ms  0/75 (0%)  
20240925-19:07:07.090863 [  5]  13.40-13.50  sec   177 KBytes  14.5 Mbits/sec  0.960 ms  0/124 (0%)  
20240925-19:07:07.190470 [  5]  13.50-13.60  sec  95.5 KBytes  7.85 Mbits/sec  0.581 ms  0/67 (0%)  
20240925-19:07:07.290441 [  5]  13.60-13.70  sec   148 KBytes  12.1 Mbits/sec  1.243 ms  0/104 (0%)  
20240925-19:07:07.390740 [  5]  13.70-13.80  sec   184 KBytes  15.0 Mbits/sec  1.008 ms  0/129 (0%)  
20240925-19:07:07.490593 [  5]  13.80-13.90  sec  84.1 KBytes  6.90 Mbits/sec  0.823 ms  0/59 (0%)  
20240925-19:07:07.590508 [  5]  13.90-14.00  sec   191 KBytes  15.7 Mbits/sec  1.335 ms  0/134 (0%)  
20240925-19:07:07.690511 [  5]  14.00-14.10  sec   131 KBytes  10.7 Mbits/sec  0.715 ms  0/92 (0%)  
20240925-19:07:07.790597 [  5]  14.10-14.20  sec   168 KBytes  13.8 Mbits/sec  0.629 ms  0/118 (0%)  
20240925-19:07:07.890884 [  5]  14.20-14.30  sec  82.7 KBytes  6.77 Mbits/sec  0.882 ms  0/58 (0%)  
20240925-19:07:07.990617 [  5]  14.30-14.40  sec   204 KBytes  16.7 Mbits/sec  0.856 ms  0/143 (0%)  
20240925-19:07:08.090607 [  5]  14.40-14.50  sec  99.8 KBytes  8.18 Mbits/sec  0.478 ms  0/70 (0%)  
20240925-19:07:08.190563 [  5]  14.50-14.60  sec   143 KBytes  11.7 Mbits/sec  1.786 ms  0/100 (0%)  
20240925-19:07:08.290481 [  5]  14.60-14.70  sec   144 KBytes  11.8 Mbits/sec  0.550 ms  0/101 (0%)  
20240925-19:07:08.390594 [  5]  14.70-14.80  sec   178 KBytes  14.6 Mbits/sec  0.807 ms  0/125 (0%)  
20240925-19:07:08.490670 [  5]  14.80-14.90  sec  0.00 Bytes  0.00 bits/sec  0.807 ms  0/0 (0%)  
20240925-19:07:08.590631 [  5]  14.90-15.00  sec  0.00 Bytes  0.00 bits/sec  0.807 ms  0/0 (0%)  
20240925-19:07:08.690548 [  5]  15.00-15.10  sec  0.00 Bytes  0.00 bits/sec  0.807 ms  0/0 (0%)  
20240925-19:07:08.790657 [  5]  15.10-15.20  sec  89.8 KBytes  7.36 Mbits/sec  0.838 ms  302/365 (83%)  
20240925-19:07:08.890748 [  5]  15.20-15.30  sec   201 KBytes  16.5 Mbits/sec  1.025 ms  0/141 (0%)  
20240925-19:07:08.990499 [  5]  15.30-15.40  sec  77.0 KBytes  6.32 Mbits/sec  1.014 ms  0/54 (0%)  
20240925-19:07:09.090632 [  5]  15.40-15.50  sec   200 KBytes  16.3 Mbits/sec  1.033 ms  0/140 (0%)  
20240925-19:07:09.190476 [  5]  15.50-15.60  sec  89.8 KBytes  7.36 Mbits/sec  0.660 ms  0/63 (0%)  
20240925-19:07:09.290658 [  5]  15.60-15.70  sec   185 KBytes  15.2 Mbits/sec  1.276 ms  0/130 (0%)  
20240925-19:07:09.390588 [  5]  15.70-15.80  sec   123 KBytes  10.1 Mbits/sec  0.973 ms  0/86 (0%)  
20240925-19:07:09.490442 [  5]  15.80-15.90  sec   148 KBytes  12.1 Mbits/sec  1.225 ms  0/104 (0%)  
20240925-19:07:09.590471 [  5]  15.90-16.00  sec   114 KBytes  9.34 Mbits/sec  1.807 ms  0/80 (0%)  
20240925-19:07:09.690512 [  5]  16.00-16.10  sec   195 KBytes  16.0 Mbits/sec  1.091 ms  0/137 (0%)  
20240925-19:07:09.790497 [  5]  16.10-16.20  sec  79.8 KBytes  6.54 Mbits/sec  1.046 ms  0/56 (0%)  
20240925-19:07:09.890508 [  5]  16.20-16.30  sec   201 KBytes  16.5 Mbits/sec  1.330 ms  0/141 (0%)  
20240925-19:07:09.990484 [  5]  16.30-16.40  sec   131 KBytes  10.7 Mbits/sec  0.963 ms  0/92 (0%)  
20240925-19:07:10.090539 [  5]  16.40-16.50  sec   167 KBytes  13.7 Mbits/sec  0.888 ms  0/117 (0%)  
20240925-19:07:10.190449 [  5]  16.50-16.60  sec   120 KBytes  9.82 Mbits/sec  0.842 ms  0/84 (0%)  
20240925-19:07:10.290436 [  5]  16.60-16.70  sec   157 KBytes  12.8 Mbits/sec  0.820 ms  0/110 (0%)  
20240925-19:07:10.390578 [  5]  16.70-16.80  sec   120 KBytes  9.81 Mbits/sec  0.710 ms  0/84 (0%)  
20240925-19:07:10.490509 [  5]  16.80-16.90  sec   167 KBytes  13.7 Mbits/sec  0.655 ms  0/117 (0%)  
20240925-19:07:10.590580 [  5]  16.90-17.00  sec  84.1 KBytes  6.89 Mbits/sec  0.870 ms  0/59 (0%)  
20240925-19:07:10.690556 [  5]  17.00-17.10  sec   210 KBytes  17.2 Mbits/sec  0.839 ms  0/147 (0%)  
20240925-19:07:10.790483 [  5]  17.10-17.20  sec   104 KBytes  8.53 Mbits/sec  0.627 ms  0/73 (0%)  
20240925-19:07:10.890662 [  5]  17.20-17.30  sec   171 KBytes  14.0 Mbits/sec  0.976 ms  0/120 (0%)  
20240925-19:07:10.990620 [  5]  17.30-17.40  sec  88.4 KBytes  7.25 Mbits/sec  0.885 ms  0/62 (0%)  
20240925-19:07:11.090757 [  5]  17.40-17.50  sec   205 KBytes  16.8 Mbits/sec  0.941 ms  0/144 (0%)  
20240925-19:07:11.190471 [  5]  17.50-17.60  sec  79.8 KBytes  6.56 Mbits/sec  0.909 ms  0/56 (0%)  
20240925-19:07:11.290552 [  5]  17.60-17.70  sec   197 KBytes  16.1 Mbits/sec  0.739 ms  0/138 (0%)  
20240925-19:07:11.390481 [  5]  17.70-17.80  sec  84.1 KBytes  6.90 Mbits/sec  0.725 ms  0/59 (0%)  
20240925-19:07:11.490593 [  5]  17.80-17.90  sec   201 KBytes  16.5 Mbits/sec  0.922 ms  0/141 (0%)  
20240925-19:07:11.590519 [  5]  17.90-18.00  sec  92.7 KBytes  7.59 Mbits/sec  0.895 ms  0/65 (0%)  
20240925-19:07:11.690829 [  5]  18.00-18.10  sec   192 KBytes  15.7 Mbits/sec  0.893 ms  0/135 (0%)  
20240925-19:07:11.790470 [  5]  18.10-18.20  sec  79.8 KBytes  6.56 Mbits/sec  0.848 ms  0/56 (0%)  
20240925-19:07:11.890474 [  5]  18.20-18.30  sec   128 KBytes  10.5 Mbits/sec  2.118 ms  0/90 (0%)  
20240925-19:07:11.990598 [  5]  18.30-18.40  sec   201 KBytes  16.5 Mbits/sec  0.704 ms  0/141 (0%)  
20240925-19:07:12.090626 [  5]  18.40-18.50  sec   161 KBytes  13.2 Mbits/sec  0.816 ms  0/113 (0%)  
20240925-19:07:12.190504 [  5]  18.50-18.60  sec  98.4 KBytes  8.07 Mbits/sec  1.251 ms  0/69 (0%)  
20240925-19:07:12.290670 [  5]  18.60-18.70  sec   187 KBytes  15.3 Mbits/sec  0.729 ms  0/131 (0%)  
20240925-19:07:12.390445 [  5]  18.70-18.80  sec  81.3 KBytes  6.67 Mbits/sec  0.783 ms  0/57 (0%)  
20240925-19:07:12.490589 [  5]  18.80-18.90  sec   210 KBytes  17.2 Mbits/sec  1.197 ms  0/147 (0%)  
20240925-19:07:12.590638 [  5]  18.90-19.00  sec  85.5 KBytes  7.00 Mbits/sec  1.009 ms  0/60 (0%)  
20240925-19:07:12.690743 [  5]  19.00-19.10  sec   194 KBytes  15.9 Mbits/sec  0.959 ms  0/136 (0%)  
20240925-19:07:12.790654 [  5]  19.10-19.20  sec  78.4 KBytes  6.43 Mbits/sec  0.822 ms  0/55 (0%)  
20240925-19:07:12.890670 [  5]  19.20-19.30  sec   208 KBytes  17.1 Mbits/sec  0.871 ms  0/146 (0%)  
20240925-19:07:12.990536 [  5]  19.30-19.40  sec  89.8 KBytes  7.37 Mbits/sec  0.998 ms  0/63 (0%)  
20240925-19:07:13.090554 [  5]  19.40-19.50  sec   130 KBytes  10.6 Mbits/sec  1.216 ms  0/91 (0%)  
20240925-19:07:13.190696 [  5]  19.50-19.60  sec   214 KBytes  17.5 Mbits/sec  1.197 ms  0/150 (0%)  
20240925-19:07:13.290583 [  5]  19.60-19.70  sec  87.0 KBytes  7.13 Mbits/sec  0.660 ms  0/61 (0%)  
20240925-19:07:13.390694 [  5]  19.70-19.80  sec   191 KBytes  15.6 Mbits/sec  0.969 ms  0/134 (0%)  
